ID_Parcela;Predio;INDV;CAP;DAP_cm;Angulo -;Angulo +;Angulo +2;Distancia;HT_m;HC_m;Ctronco;A_Basal (m2);Vol_T;Vol_C;;;;;;;
PL72;Morichal;50;47,7;15,18;10;35;10;24,7;11,12;4,94;;0,02;0,09;0,04;;;;;;;
PL72;Morichal;10;48,2;15,34;10;50;10;18,17;10,90;3,63;2;0,02;0,09;0,03;;;;;;;
PL72;Morichal;15;48,5;15,44;10;30;5;20,95;8,38;3,14;;0,02;0,07;0,03;;;;;;;
PL72;Morichal;48;48,9;15,57;10;50;20;21,82;13,09;6,55;;0,02;0,11;0,06;;;;;;;
PL72;Morichal;51;49,1;15,63;10;40;10;23,95;11,98;4,79;;0,02;0,10;0,04;;;;;;;
PL72;Morichal;18;49,3;15,69;10;45;10;20,7;11,39;4,14;2;0,02;0,10;0,04;;;;;;;
PL72;Morichal;53;49,6;15,79;10;45;10;20,5;11,28;4,10;;0,02;0,10;0,04;;;;;;;
PL72;Morichal;3;49,7;15,82;10;50;10;23;13,80;4,60;;0,02;0,12;0,04;;;;;;;
PL72;Morichal;47;49,8;15,85;10;40;10;22,1;11,05;4,42;;0,02;0,10;0,04;;;;;;;
PL72;Morichal;16;50,1;15,95;10;45;15;21;11,55;5,25;;0,02;0,10;0,05;;;;;;;
PL72;Morichal;17;50,2;15,98;10;40;10;22,83;11,42;4,57;;0,02;0,10;0,04;;;;;;;
PL72;Morichal;30;50,3;16,01;10;15;0;16,35;4,09;1,64;;0,02;0,04;0,01;;;;;;;
PL72;Morichal;29;50,4;16,04;10;40;10;21,16;10,58;4,23;;0,02;0,10;0,04;;;;;;;
PL72;Morichal;34;52,6;16,74;10;50;20;22,5;13,50;6,75;;0,02;0,13;0,07;;;;;;;
PL72;Morichal;25;53,3;16,97;10;30;10;21,8;8,72;4,36;;0,02;0,09;0,04;;;;;;;
PL72;Morichal;44;53,5;17,03;10;50;10;20,8;12,48;4,16;;0,02;0,13;0,04;;;;;;;
PL72;Morichal;26;53,6;17,06;10;45;15;18,45;10,15;4,61;;0,02;0,10;0,05;;;;;;;
PL72;Morichal;27;53,8;17,13;10;45;15;20,92;11,51;5,23;2;0,02;0,12;0,05;;;;;;;
PL72;Morichal;19;53,9;17,16;10;40;10;17,84;8,92;3,57;;0,02;0,09;0,04;;;;;;;
PL72;Morichal;13;55,1;17,54;10;35;10;25,1;11,30;5,02;;0,02;0,12;0,05;;;;;;;
PL72;Morichal;24;55,5;17,67;10;30;10;24,18;9,67;4,84;2;0,02;0,11;0,05;;;;;;;
PL72;Morichal;1;55,7;17,73;10;50;20;22,27;13,36;6,68;;0,02;0,15;0,07;;;;;;;
PL72;Morichal;43;55,7;17,73;10;50;15;21,12;12,67;5,28;2;0,02;0,14;0,06;;;;;;;
PL72;Morichal;7;56,6;18,02;10;50;15;22,62;13,57;5,66;;0,03;0,16;0,07;;;;;;;
PL72;Morichal;39;56,8;18,08;10;40;15;24,7;12,35;6,18;2;0,03;0,14;0,07;;;;;;;
PL72;Morichal;4;57,3;18,24;10;45;15;22,5;12,38;5,63;;0,03;0,15;0,07;;;;;;;
PL72;Morichal;56;58,4;18,59;10;45;15;21;11,55;5,25;;0,03;0,14;0,06;;;;;;;
PL72;Morichal;2;58,9;18,75;10;50;25;22,6;13,56;7,91;;0,03;0,17;0,10;;;;;;;
PL72;Morichal;40;59,5;18,94;10;50;15;20,65;12,39;5,16;;0,03;0,16;0,07;;;;;;;
PL72;Morichal;45;60,3;19,19;10;50;15;19,68;11,81;4,92;2;0,03;0,15;0,06;;;;;;;
PL72;Morichal;35;60,3;19,19;10;40;15;19,48;9,74;4,87;;0,03;0,13;0,06;;;;;;;
PL72;Morichal;6;61,7;19,64;10;45;15;21,9;12,05;5,48;;0,03;0,16;0,07;;;;;;;
PL72;Morichal;52;62,5;19,89;10;50;15;23,5;14,10;5,88;;0,03;0,20;0,08;;;;;;;
PL72;Morichal;37;62,7;19,96;10;45;15;21,68;11,92;5,42;;0,03;0,17;0,08;;;;;;;
PL72;Morichal;8;64,1;20,40;10;45;15;24,33;13,38;6,08;;0,03;0,20;0,09;;;;;;;
PL72;Morichal;41;65,6;20,88;10;60;25;21;14,70;7,35;;0,03;0,23;0,11;;;;;;;
PL72;Morichal;54;65,8;20,94;10;50;20;21,8;13,08;6,54;;0,03;0,20;0,10;;;;;;;
PL72;Morichal;42;66,4;21,14;10;45;20;24,22;13,32;7,27;;0,04;0,21;0,12;;;;;;;
PL72;Morichal;12;66,8;21,26;10;55;20;22,86;14,86;6,86;;0,04;0,24;0,11;;;;;;;
PL72;Morichal;33;68,2;21,71;10;30;10;21,8;8,72;4,36;2;0,04;0,15;0,07;;;;;;;
PL72;Morichal;22;68,3;21,74;10;25;10;22;7,70;4,40;;0,04;0,13;0,07;;;;;;;
PL72;Morichal;36;71,3;22,70;10;55;20;21,83;14,19;6,55;2;0,04;0,26;0,12;;;;;;;
PL72;Morichal;28;72,9;23,20;10;50;20;22,37;13,42;6,71;;0,04;0,26;0,13;;;;;;;
PL72;Morichal;21;74,2;23,62;10;50;20;23,5;14,10;7,05;2;0,04;0,28;0,14;;;;;;;
PL72;Morichal;57;84,1;26,77;10;50;25;21,52;12,91;7,53;;0,06;0,33;0,19;;;;;;;
PL74;Porvenir;8;31,50;10,03;10;20;0;26,20;7,86;2,62;;0,01;0,03;0,01;;;;;;;
PL74;Porvenir;54;35,80;11,40;10;20;10;30,50;9,15;6,10;;0,01;0,04;0,03;;;;;;;
PL74;Porvenir;11;38,00;12,10;10;20;10;25,70;7,71;5,14;;0,01;0,04;0,03;;;;;;;
PL74;Porvenir;7;39,80;12,67;10;20;0;29,00;8,70;2,90;2,00;0,01;0,05;0,02;;;;;;;
PL74;Porvenir;45;43,10;13,72;10;40;30;29,40;14,70;11,76;;0,01;0,10;0,08;;;;;;;
PL74;Porvenir;25;44,00;14,01;10;20;10;27,30;8,19;5,46;;0,02;0,06;0,04;;;;;;;
PL74;Porvenir;45B;44,50;14,16;10;40;30;29,60;14,80;11,84;;0,02;0,11;0,08;;;;;;;
PL74;Porvenir;6;45,90;14,61;10;30;10;27,20;10,88;5,44;;0,02;0,08;0,04;;;;;;;
PL74;Porvenir;30;46,40;14,77;10;30;20;21,70;8,68;6,51;;0,02;0,07;0,05;;;;;;;
PL74;Porvenir;21;46,70;14,87;10;40;20;29,60;14,80;8,88;2,00;0,02;0,12;0,07;;;;;;;
PL74;Porvenir;22B;46,90;14,93;10;30;20;25,50;10,20;7,65;2,00;0,02;0,08;0,06;;;;;;;
PL74;Porvenir;55;47,00;14,96;10;30;20;24,30;9,72;7,29;;0,02;0,08;0,06;;;;;;;
PL74;Porvenir;33;47,00;14,96;10;30;20;23,20;9,28;6,96;;0,02;0,07;0,06;;;;;;;
PL74;Porvenir;22;47,30;15,06;10;30;20;25,70;10,28;7,71;;0,02;0,08;0,06;;;;;;;
PL74;Porvenir;24;47,50;15,12;10;30;20;26,50;10,60;7,95;;0,02;0,09;0,06;;;;;;;
PL74;Porvenir;23;47,50;15,12;10;30;20;24,80;9,92;7,44;2,00;0,02;0,08;0,06;;;;;;;
PL74;Porvenir;29;47,60;15,15;10;20;0;23,70;7,11;2,37;2,00;0,02;0,06;0,02;;;;;;;
PL74;Porvenir;36;48,80;15,53;10;30;20;29,70;11,88;8,91;;0,02;0,10;0,08;;;;;;;
PL74;Porvenir;19;49,20;15,66;10;40;30;25,70;12,85;10,28;2,00;0,02;0,11;0,09;;;;;;;
PL74;Porvenir;14;49,70;15,82;10;30;20;24,50;9,80;7,35;2,00;0,02;0,09;0,07;;;;;;;
PL74;Porvenir;41;50,10;15,95;10;30;20;29,60;11,84;8,88;;0,02;0,11;0,08;;;;;;;
PL74;Porvenir;4;50,80;16,17;10;30;20;26,20;10,48;7,86;;0,02;0,10;0,07;;;;;;;
PL74;Porvenir;56;51,10;16,27;10;40;30;22,60;11,30;9,04;;0,02;0,11;0,08;;;;;;;
PL74;Porvenir;39;51,50;16,39;10;40;30;29,30;14,65;11,72;;0,02;0,14;0,11;;;;;;;
PL74;Porvenir;59;51,80;16,49;10;40;30;29,10;14,55;11,64;;0,02;0,14;0,11;;;;;;;
PL74;Porvenir;9;51,80;16,49;10;30;20;26,40;10,56;7,92;2,00;0,02;0,10;0,08;;;;;;;
PL74;Porvenir;27;52,00;16,55;10;40;30;24,10;12,05;9,64;;0,02;0,12;0,09;;;;;;;
PL74;Porvenir;26;52,30;16,65;10;40;30;25,30;12,65;10,12;2,00;0,02;0,12;0,10;;;;;;;
PL74;Porvenir;3;52,60;16,74;10;35;25;30,10;13,55;10,54;;0,02;0,13;0,10;;;;;;;
PL74;Porvenir;50;53,00;16,87;10;50;30;24,90;14,94;9,96;;0,02;0,15;0,10;;;;;;;
PL74;Porvenir;20;53,00;16,87;10;30;20;24,40;9,76;7,32;;0,02;0,10;0,07;;;;;;;
PL74;Porvenir;43;53,40;17,00;10;40;30;24,70;12,35;9,88;;0,02;0,13;0,10;;;;;;;
PL74;Porvenir;17;53,80;17,13;10;40;30;28,40;14,20;11,36;;0,02;0,15;0,12;;;;;;;
PL74;Porvenir;2;55,50;17,67;10;40;30;27,50;13,75;11,00;;0,02;0,15;0,12;;;;;;;
PL74;Porvenir;51;57,80;18,40;10;40;30;27,20;13,60;10,88;;0,03;0,16;0,13;;;;;;;
PL74;Porvenir;47;59,70;19,00;10;40;30;23,20;11,60;9,28;;0,03;0,15;0,12;;;;;;;
PL74;Porvenir;38;60,40;19,23;10;30;20;30,40;12,16;9,12;;0,03;0,16;0,12;;;;;;;
PL74;Porvenir;5;60,70;19,32;10;40;20;27,30;13,65;8,19;;0,03;0,18;0,11;;;;;;;
PL74;Porvenir;34;61,20;19,48;10;40;20;21,30;10,65;6,39;;0,03;0,14;0,09;;;;;;;
PL74;Porvenir;16;62,00;19,74;10;40;30;26,40;13,20;10,56;;0,03;0,18;0,15;;;;;;;
PL74;Porvenir;18;62,00;19,74;10;40;30;24,60;12,30;9,84;;0,03;0,17;0,14;;;;;;;
PL74;Porvenir;15;62,30;19,83;10;30;20;28,40;11,36;8,52;;0,03;0,16;0,12;;;;;;;
PL74;Porvenir;10;62,70;19,96;10;40;30;24,20;12,10;9,68;;0,03;0,17;0,14;;;;;;;
PL74;Porvenir;44;63,40;20,18;10;40;30;28,10;14,05;11,24;;0,03;0,20;0,16;;;;;;;
PL74;Porvenir;52;64,00;20,37;10;30;20;29,70;11,88;8,91;;0,03;0,18;0,13;;;;;;;
PL74;Porvenir;48;64,50;20,53;10;40;30;25,80;12,90;10,32;;0,03;0,19;0,15;;;;;;;
PL74;Porvenir;40;64,70;20,59;10;40;30;27,70;13,85;11,08;;0,03;0,21;0,17;;;;;;;
PL74;Porvenir;35;64,90;20,66;10;40;30;26,20;13,10;10,48;;0,03;0,20;0,16;;;;;;;
PL74;Porvenir;13;65,60;20,88;10;50;40;23,70;14,22;11,85;;0,03;0,22;0,18;;;;;;;
PL74;Porvenir;1;68,80;21,90;10;50;40;24,40;14,64;12,20;;0,04;0,25;0,21;;;;;;;
PL74;Porvenir;58;69,30;22,06;10;40;30;26,60;13,30;10,64;;0,04;0,23;0,18;;;;;;;
PL74;Porvenir;37;70,60;22,47;10;40;30;27,70;13,85;11,08;;0,04;0,25;0,20;;;;;;;
PL74;Porvenir;53;71,40;22,73;10;40;30;29,40;14,70;11,76;;0,04;0,27;0,22;;;;;;;
PL74;Porvenir;32;72,20;22,98;10;40;30;25,70;12,85;10,28;;0,04;0,24;0,19;;;;;;;
PL74;Porvenir;49;73,30;23,33;10;30;20;23,40;9,36;7,02;;0,04;0,18;0,14;;;;;;;
PL74;Porvenir;28;74,90;23,84;10;45;35;26,20;14,41;11,79;;0,04;0,29;0,24;;;;;;;
PL74;Porvenir;42;79,70;25,37;10;40;30;25,50;12,75;10,20;2,00;0,05;0,29;0,23;;;;;;;
PL74;Porvenir;12;84,30;26,83;10;40;30;26,30;13,15;10,52;2,00;0,06;0,34;0,27;;;;;;;
PL75;Morichal;29;32,40;10,31;10;35;0;15,3;6,89;1,53;;0,01;0,03;0,01;;;;;;;
PL75;Morichal;1;36,60;11,65;10;30;0;18,77;7,51;1,88;;0,01;0,04;0,01;;;;;;;
PL75;Morichal;24;36,70;11,68;10;30;0;21,55;8,62;2,16;2;0,01;0,04;0,01;;;;;;;
PL75;Morichal;11;37,80;12,03;10;40;0;18,1;9,05;1,81;2;0,01;0,05;0,01;;;;;;;
PL75;Morichal;14;37,80;12,03;10;30;0;19,57;7,83;1,96;2;0,01;0,04;0,01;;;;;;;
PL75;Morichal;37;38,50;12,25;10;35;0;16,62;7,48;1,66;;0,01;0,04;0,01;;;;;;;
PL75;Morichal;40;39,90;12,70;10;30;0;21,64;8,66;2,16;;0,01;0,05;0,01;;;;;;;
PL75;Morichal;18;40,50;12,89;10;45;10;22,43;12,34;4,49;2;0,01;0,07;0,03;;;;;;;
PL75;Morichal;20;40,60;12,92;10;30;10;22,34;8,94;4,47;;0,01;0,05;0,03;;;;;;;
PL75;Morichal;22;41,50;13,21;10;40;10;24,35;12,18;4,87;;0,01;0,08;0,03;;;;;;;
PL75;Morichal;4;42,10;13,40;10;30;10;24,29;9,72;4,86;;0,01;0,06;0,03;;;;;;;
PL75;Morichal;35;42,50;13,53;10;45;10;23,46;12,90;4,69;;0,01;0,08;0,03;;;;;;;
PL75;Morichal;30;44,20;14,07;10;40;10;17,82;8,91;3,56;;0,02;0,06;0,03;;;;;;;
PL75;Morichal;17;44,50;14,16;10;40;10;21,36;10,68;4,27;;0,02;0,08;0,03;;;;;;;
PL75;Morichal;44;44,70;14,23;10;40;5;22,59;11,30;3,39;;0,02;0,08;0,02;;;;;;;
PL75;Morichal;9;45,20;14,39;10;45;10;22,75;12,51;4,55;;0,02;0,09;0,03;;;;;;;
PL75;Morichal;27;45,60;14,51;10;45;15;19,9;10,95;4,98;2;0,02;0,08;0,04;;;;;;;
PL75;Morichal;36;46,10;14,67;10;30;0;16,65;6,66;1,67;2;0,02;0,05;0,01;;;;;;;
PL75;Morichal;15;46,20;14,71;10;50;15;17,93;10,76;4,48;;0,02;0,08;0,03;;;;;;;
PL75;Morichal;45;48,20;15,34;10;40;10;23,88;11,94;4,78;2;0,02;0,10;0,04;;;;;;;
PL75;Morichal;32;48,30;15,37;10;50;10;20,35;12,21;4,07;2;0,02;0,10;0,03;;;;;;;
PL75;Morichal;7;48,30;15,37;10;35;10;21,14;9,51;4,23;;0,02;0,08;0,04;;;;;;;
PL75;Morichal;34;50,10;15,95;10;40;10;23,37;11,69;4,67;;0,02;0,11;0,04;;;;;;;
PL75;Morichal;31;51,90;16,52;10;40;15;20,6;10,30;5,15;;0,02;0,10;0,05;;;;;;;
PL75;Morichal;6;52,40;16,68;10;30;10;21,1;8,44;4,22;;0,02;0,08;0,04;;;;;;;
PL75;Morichal;28;52,50;16,71;10;55;15;21,7;14,11;5,43;;0,02;0,14;0,05;;;;;;;
PL75;Morichal;3;54,50;17,35;10;35;10;23,31;10,49;4,66;;0,02;0,11;0,05;;;;;;;
PL75;Morichal;25;54,80;17,44;10;35;10;26,93;12,12;5,39;;0,02;0,13;0,06;;;;;;;
PL75;Morichal;26;54,90;17,48;10;40;15;21,28;10,64;5,32;;0,02;0,12;0,06;;;;;;;
PL75;Morichal;38;55,30;17,60;10;45;15;19,69;10,83;4,92;;0,02;0,12;0,05;;;;;;;
PL75;Morichal;43;55,50;17,67;10;40;10;25,63;12,82;5,13;2;0,02;0,14;0,06;;;;;;;
PL75;Morichal;12;57,60;18,33;10;45;15;20,68;11,37;5,17;;0,03;0,14;0,06;;;;;;;
PL75;Morichal;2;58,10;18,49;10;50;15;21,85;13,11;5,46;;0,03;0,16;0,07;;;;;;;
PL75;Morichal;16;59,10;18,81;10;40;15;19,44;9,72;4,86;;0,03;0,12;0,06;;;;;;;
PL75;Morichal;19;59,10;18,81;10;30;15;19,82;7,93;4,96;;0,03;0,10;0,06;;;;;;;
PL75;Morichal;33;59,50;18,94;10;30;10;20,5;8,20;4,10;2;0,03;0,10;0,05;;;;;;;
PL75;Morichal;41;59,70;19,00;10;40;10;22,86;11,43;4,57;;0,03;0,15;0,06;;;;;;;
PL75;Morichal;21;60,10;19,13;10;45;15;22,97;12,63;5,74;2;0,03;0,16;0,07;;;;;;;
PL75;Morichal;39;66,60;21,20;10;45;15;23,75;13,06;5,94;2;0,04;0,21;0,09;;;;;;;
PL75;Morichal;13;68,70;21,87;10;55;20;22,33;14,51;6,70;;0,04;0,25;0,11;;;;;;;
PL75;Morichal;8;71,30;22,70;10;65;20;21,07;15,80;6,32;;0,04;0,29;0,12;;;;;;;
PL75;Morichal;23;75,20;23,94;10;60;25;24,26;16,98;8,49;;0,05;0,35;0,17;;;;;;;
PL75;Morichal;5;76,80;24,45;10;50;20;23,94;14,36;7,18;2;0,05;0,30;0,15;;;;;;;
PL77;Porvenir;3;32,20;10,25;10;30;0;19,20;7,68;1,92;;0,01;0,03;0,01;;;;;;;
PL77;Porvenir;3;32,2;10,25;10;30;0;19,2;7,68;1,92;;0,01;0,03;0,01;;;;;;;
PL77;Porvenir;29;34,70;11,05;10;25;0;22,18;7,76;2,22;;0,01;0,03;0,01;;;;;;;
PL77;Porvenir;29;34,7;11,05;10;25;0;22,18;7,76;2,22;;0,01;0,03;0,01;;;;;;;
PL77;Porvenir;5;35,80;11,40;10;45;0;21,60;11,88;2,16;;0,01;0,05;0,01;;;;;;;
PL77;Porvenir;5;35,8;11,40;10;45;0;21,6;11,88;2,16;;0,01;0,05;0,01;;;;;;;
PL77;Porvenir;24;36,60;11,65;10;30;0;18,48;7,39;1,85;;0,01;0,04;0,01;;;;;;;
PL77;Porvenir;24;36,6;11,65;10;30;0;18,48;7,39;1,85;2;0,01;0,04;0,01;;;;;;;
PL77;Porvenir;42;37,90;12,06;10;35;0;21,97;9,89;2,20;;0,01;0,05;0,01;;;;;;;
PL77;Porvenir;42;37,9;12,06;10;35;0;21,97;9,89;2,20;;0,01;0,05;0,01;;;;;;;
PL77;Porvenir;41;39,30;12,51;10;35;0;21,80;9,81;2,18;;0,01;0,05;0,01;;;;;;;
PL77;Porvenir;41;39,3;12,51;10;35;0;21,8;9,81;2,18;;0,01;0,05;0,01;;;;;;;
PL77;Porvenir;50;40,20;12,80;10;30;5;19,00;7,60;2,85;;0,01;0,04;0,02;;;;;;;
PL77;Porvenir;50;40,2;12,80;10;30;5;19;7,60;2,85;;0,01;0,04;0,02;;;;;;;
PL77;Porvenir;36;40,30;12,83;10;25;0;19,00;6,65;1,90;;0,01;0,04;0,01;;;;;;;
PL77;Porvenir;36;40,3;12,83;10;25;0;19;6,65;1,90;;0,01;0,04;0,01;;;;;;;
PL77;Porvenir;1;40,50;12,89;10;40;5;17,10;8,55;2,57;;0,01;0,05;0,02;;;;;;;
PL77;Porvenir;1;40,5;12,89;10;40;5;17,1;8,55;2,57;;0,01;0,05;0,02;;;;;;;
PL77;Porvenir;11;42,10;13,40;10;45;0;16,73;9,20;1,67;;0,01;0,06;0,01;;;;;;;
PL77;Porvenir;11;42,1;13,40;10;45;0;16,73;9,20;1,67;;0,01;0,06;0,01;;;;;;;
PL77;Porvenir;51;42,20;13,43;10;20;0;21,83;6,55;2,18;;0,01;0,04;0,01;;;;;;;
PL77;Porvenir;51;42,2;13,43;10;20;0;21,83;6,55;2,18;;0,01;0,04;0,01;;;;;;;
PL77;Porvenir;38;42,60;13,56;10;40;10;17,67;8,84;3,53;;0,01;0,06;0,02;;;;;;;
PL77;Porvenir;38;42,6;13,56;10;40;10;17,67;8,84;3,53;2;0,01;0,06;0,02;;;;;;;
PL77;Porvenir;12;42,90;13,66;10;40;0;19,80;9,90;1,98;;0,01;0,07;0,01;;;;;;;
PL77;Porvenir;12;42,9;13,66;10;40;0;19,8;9,90;1,98;2;0,01;0,07;0,01;;;;;;;
PL77;Porvenir;53;43,70;13,91;10;35;10;20,58;9,26;4,12;;0,02;0,06;0,03;;;;;;;
PL77;Porvenir;53;43,7;13,91;10;35;10;20,58;9,26;4,12;;0,02;0,06;0,03;;;;;;;
PL77;Porvenir;35;44,40;14,13;10;30;10;20,14;8,06;4,03;;0,02;0,06;0,03;;;;;;;
PL77;Porvenir;35;44,4;14,13;10;30;10;20,14;8,06;4,03;;0,02;0,06;0,03;;;;;;;
PL77;Porvenir;45;44,80;14,26;10;40;10;17,80;8,90;3,56;;0,02;0,06;0,03;;;;;;;
PL77;Porvenir;45;44,8;14,26;10;40;10;17,8;8,90;3,56;;0,02;0,06;0,03;;;;;;;
PL77;Porvenir;43;45,20;14,39;10;40;10;19,77;9,89;3,95;;0,02;0,07;0,03;;;;;;;
PL77;Porvenir;43;45,2;14,39;10;40;10;19,77;9,89;3,95;;0,02;0,07;0,03;;;;;;;
PL77;Porvenir;26;45,50;14,48;10;35;0;19,12;8,60;1,91;;0,02;0,06;0,01;;;;;;;
PL77;Porvenir;26;45,5;14,48;10;35;0;19,12;8,60;1,91;2;0,02;0,06;0,01;;;;;;;
PL77;Porvenir;32;45,70;14,55;10;30;10;22,68;9,07;4,54;;0,02;0,07;0,03;;;;;;;
PL77;Porvenir;32;45,7;14,55;10;30;10;22,68;9,07;4,54;;0,02;0,07;0,03;;;;;;;
PL77;Porvenir;17;46,10;14,67;10;45;10;17,70;9,74;3,54;;0,02;0,07;0,03;;;;;;;
PL77;Porvenir;17;46,1;14,67;10;45;10;17,7;9,74;3,54;;0,02;0,07;0,03;;;;;;;
PL77;Porvenir;39;46,10;14,67;10;35;10;19,73;8,88;3,95;;0,02;0,07;0,03;;;;;;;
PL77;Porvenir;39;46,1;14,67;10;35;10;19,73;8,88;3,95;;0,02;0,07;0,03;;;;;;;
PL77;Porvenir;7;47,30;15,06;10;35;10;21,36;9,61;4,27;;0,02;0,08;0,03;;;;;;;
PL77;Porvenir;7;47,3;15,06;10;35;10;21,36;9,61;4,27;;0,02;0,08;0,03;;;;;;;
PL77;Porvenir;8;47,50;15,12;10;50;10;19,00;11,40;3,80;;0,02;0,09;0,03;;;;;;;
PL77;Porvenir;8;47,5;15,12;10;50;10;19;11,40;3,80;;0,02;0,09;0,03;;;;;;;
PL77;Porvenir;22;47,50;15,12;10;35;0;18,60;8,37;1,86;;0,02;0,07;0,02;;;;;;;
PL77;Porvenir;22;47,5;15,12;10;35;0;18,6;8,37;1,86;;0,02;0,07;0,02;;;;;;;
PL77;Porvenir;40;47,90;15,25;10;35;10;17,00;7,65;3,40;;0,02;0,06;0,03;;;;;;;
PL77;Porvenir;40;47,9;15,25;10;35;10;17;7,65;3,40;;0,02;0,06;0,03;;;;;;;
PL77;Porvenir;16;48,80;15,53;10;45;15;16,90;9,30;4,23;;0,02;0,08;0,04;;;;;;;
PL77;Porvenir;16;48,8;15,53;10;45;15;16,9;9,30;4,23;;0,02;0,08;0,04;;;;;;;
PL77;Porvenir;4B;50,00;15,92;10;40;10;19,58;9,79;3,92;;0,02;0,09;0,04;;;;;;;
PL77;Porvenir;4B;50;15,92;10;40;10;19,58;9,79;3,92;;0,02;0,09;0,04;;;;;;;
PL77;Porvenir;54;50,90;16,20;10;50;0;17,43;10,46;1,74;;0,02;0,10;0,02;;;;;;;
PL77;Porvenir;54;50,9;16,20;10;50;0;17,43;10,46;1,74;;0,02;0,10;0,02;;;;;;;
PL77;Porvenir;47;51,70;16,46;10;40;10;19,58;9,79;3,92;;0,02;0,09;0,04;;;;;;;
PL77;Porvenir;47;51,7;16,46;10;40;10;19,58;9,79;3,92;;0,02;0,09;0,04;;;;;;;
PL77;Porvenir;25;51,80;16,49;10;40;10;18,50;9,25;3,70;;0,02;0,09;0,04;;;;;;;
PL77;Porvenir;25;51,8;16,49;10;40;10;18,5;9,25;3,70;2;0,02;0,09;0,04;;;;;;;
PL77;Porvenir;27;52,70;16,77;10;30;10;20,93;8,37;4,19;;0,02;0,08;0,04;;;;;;;
PL77;Porvenir;27;52,7;16,77;10;30;10;20,93;8,37;4,19;;0,02;0,08;0,04;;;;;;;
PL77;Porvenir;9;55,70;17,73;10;50;15;20,77;12,46;5,19;;0,02;0,14;0,06;;;;;;;
PL77;Porvenir;9;55,7;17,73;10;50;15;20,77;12,46;5,19;;0,02;0,14;0,06;;;;;;;
PL77;Porvenir;4;55,80;17,76;10;40;10;19,44;9,72;3,89;;0,02;0,11;0,04;;;;;;;
PL77;Porvenir;4;55,8;17,76;10;40;10;19,44;9,72;3,89;;0,02;0,11;0,04;;;;;;;
PL77;Porvenir;10;56,20;17,89;10;40;15;19,13;9,57;4,78;;0,03;0,11;0,05;;;;;;;
PL77;Porvenir;10;56,2;17,89;10;40;15;19,13;9,57;4,78;;0,03;0,11;0,05;;;;;;;
PL77;Porvenir;18;56,30;17,92;10;45;15;20,60;11,33;5,15;;0,03;0,13;0,06;;;;;;;
PL77;Porvenir;18;56,3;17,92;10;45;15;20,6;11,33;5,15;;0,03;0,13;0,06;;;;;;;
PL77;Porvenir;30;56,70;18,05;10;40;10;23,32;11,66;4,66;;0,03;0,13;0,05;;;;;;;
PL77;Porvenir;30;56,7;18,05;10;40;10;23,32;11,66;4,66;;0,03;0,13;0,05;;;;;;;
PL77;Porvenir;19;56,80;18,08;10;40;10;18,89;9,45;3,78;;0,03;0,11;0,04;;;;;;;
PL77;Porvenir;19;56,8;18,08;10;40;10;18,89;9,45;3,78;;0,03;0,11;0,04;;;;;;;
PL77;Porvenir;34;57,10;18,18;10;45;15;20,40;11,22;5,10;;0,03;0,13;0,06;;;;;;;
PL77;Porvenir;34;57,1;18,18;10;45;15;20,4;11,22;5,10;;0,03;0,13;0,06;;;;;;;
PL77;Porvenir;44;57,10;18,18;10;40;10;18,27;9,14;3,65;;0,03;0,11;0,04;;;;;;;
PL77;Porvenir;44;57,1;18,18;10;40;10;18,27;9,14;3,65;;0,03;0,11;0,04;;;;;;;
PL77;Porvenir;48;57,90;18,43;10;40;15;23,29;11,65;5,82;;0,03;0,14;0,07;;;;;;;
PL77;Porvenir;48;57,9;18,43;10;40;15;23,29;11,65;5,82;;0,03;0,14;0,07;;;;;;;
PL77;Porvenir;52;58,30;18,56;10;40;10;20,65;10,33;4,13;;0,03;0,13;0,05;;;;;;;
PL77;Porvenir;52;58,3;18,56;10;40;10;20,65;10,33;4,13;;0,03;0,13;0,05;;;;;;;
PL77;Porvenir;15;58,60;18,65;10;45;20;19,65;10,81;5,90;;0,03;0,13;0,07;;;;;;;
PL77;Porvenir;15;58,6;18,65;10;45;20;19,65;10,81;5,90;2;0,03;0,13;0,07;;;;;;;
PL77;Porvenir;14;58,90;18,75;10;50;20;22,50;13,50;6,75;;0,03;0,17;0,08;;;;;;;
PL77;Porvenir;14;58,9;18,75;10;50;20;22,5;13,50;6,75;;0,03;0,17;0,08;;;;;;;
PL77;Porvenir;20;59,20;18,84;10;45;10;25,53;14,04;5,11;;0,03;0,18;0,06;;;;;;;
PL77;Porvenir;20;59,2;18,84;10;45;10;25,53;14,04;5,11;;0,03;0,18;0,06;;;;;;;
PL77;Porvenir;6;60,50;19,26;10;40;10;22,00;11,00;4,40;;0,03;0,14;0,06;;;;;;;
PL77;Porvenir;6;60,5;19,26;10;40;10;22;11,00;4,40;;0,03;0,14;0,06;;;;;;;
PL77;Porvenir;33;60,80;19,35;10;35;15;18,60;8,37;4,65;;0,03;0,11;0,06;;;;;;;
PL77;Porvenir;33;60,8;19,35;10;35;15;18,6;8,37;4,65;;0,03;0,11;0,06;;;;;;;
PL77;Porvenir;31;61,30;19,51;10;35;15;20,87;9,39;5,22;;0,03;0,13;0,07;;;;;;;
PL77;Porvenir;31;61,3;19,51;10;35;15;20,87;9,39;5,22;;0,03;0,13;0,07;;;;;;;
